Date,Open,High,Low,Last,Volume,Open Interest
2013/10/21,775.25,776.25,764,768,141,4017
2013/10/18,765.25,777.25,765.25,774.75,199,3969
2013/10/17,760,763,759.5,759.75,64,3971
2013/10/16,764.5,764.75,754.75,757,209,3987
2013/10/15,767.5,767.5,762.75,763.25,214,3887
2013/10/14,768.25,770,763.75,767.75,77,3896
2013/10/11,766,770,764.25,766.25,173,3873
2013/10/10,766.25,769.25,764.75,765.25,102,3879
2013/10/9,764.5,768.75,764.25,766.25,132,3859
2013/10/8,766.25,769,763.25,766.25,138,3891
2013/10/7,757,763.75,757,763.5,139,3917
2013/10/4,756,761.5,756,757,282,3892
2013/10/3,752.25,762.5,752.25,755.5,410,3836
2013/10/2,747,754,747,751.5,597,3825
2013/10/1,741,748.25,741,747,541,3872
2013/9/30,743.75,753.25,740.5,741,623,3789
2013/9/27,740,747.75,739.5,744.25,659,3372
2013/9/26,735,741,730.25,738.5,483,3260
2013/9/25,730,738.75,727.25,732.75,520,3209
2013/9/24,720,724.5,718,721.75,335,3041
2013/9/23,719.5,724,717.25,718,430,2953
2013/9/20,728,730,719,719.5,198,2944
2013/9/19,722.5,731,722.5,728,409,2940
2013/9/18,722.25,723,720,722.5,137,2933
2013/9/17,726,726,720,720.5,185,2872
2013/9/16,726.5,730.75,722.5,723,150,2763
2013/9/13,724.25,725.25,717.5,718,1149,7479
2013/9/12,722,727.25,717.75,725,1258,6973
2013/9/11,720,725.25,719.75,723.5,696,6763
2013/9/10,717,722.75,717,719.5,951,6755
2013/9/9,725.5,725.75,716.75,717,1753,6479
2013/9/6,723,734.75,723,726.25,1111,5837
2013/9/5,735,736,723.25,725,1003,5697
2013/9/4,733.5,737.5,730,734,1391,5759
2013/9/3,744.75,750,734.5,735.5,744,5604
2013/8/30,744.5,746,740,741.75,776,5426
2013/8/29,752.5,752.5,744.25,744.25,353,5383
2013/8/28,748.75,756.25,748.5,751.25,909,5357
2013/8/27,747,754.5,747,748.75,532,5168
2013/8/26,740,759.5,740,749.75,761,5052
2013/8/23,738.5,742.25,737.25,739.75,948,4958
2013/8/22,748.75,748.75,738.5,740,1053,4710
2013/8/21,751,756,746.5,748,959,4613
2013/8/20,758,758,750,750,708,4405
2013/8/19,754.75,761.25,752,756.5,442,4340
2013/8/16,754.25,754.75,749,750,341,4135
2013/8/15,756,761.75,752.25,755,397,4018
2013/8/14,748.5,753.25,747,751.75,377,4039
2013/8/13,754,754.5,749,750.25,246,4037
2013/8/12,753.25,760,748,753.5,296,4004
2013/8/9,756,758,750,751.75,494,3955
2013/8/8,757,760.75,753,753,504,3792
2013/8/7,758,758.5,754.5,757,828,3679
2013/8/6,757,761.75,756,760,329,3735
2013/8/5,758.75,759.25,753.5,754.5,386,3733
2013/8/2,762,768,761.5,762,426,3695
2013/8/1,765.5,765.5,756.75,761.25,471,3617
2013/7/31,761.25,766.75,758.5,762.25,252,3416
2013/7/30,760.25,767.5,757.75,761.25,245,3409
2013/7/29,763,763,758.25,758.25,343,3333
2013/7/26,761.5,765.5,759.25,759.5,299,3231
2013/7/25,768.5,768.75,760.5,761.5,364,3127
2013/7/24,772.5,773.75,765.75,766,238,2996
2013/7/23,772,772,767.25,767.5,161,3002
2013/7/22,777,777,770.5,770.5,158,2994
2013/7/19,776.25,779.25,774.25,774.25,193,2952
2013/7/18,780,782.5,774.75,775,240,2963
2013/7/17,787,787.5,779.75,780.25,248,2923
2013/7/16,784,789.25,780.875,784,163,2833
2013/7/15,788.25,788.25,780,780.5,185,2804
2013/7/12,778.5,786.25,775.5,778.25,1241,11734
2013/7/11,779.5,788.5,776.5,778.75,1314,11424
2013/7/10,778.75,784,772,780,1040,11238
2013/7/9,770.75,784.75,770.25,779,1100,10944
2013/7/8,771,779,770,770.75,1152,10912
2013/7/5,781,783.75,771,772,1292,10644
2013/7/3,779.75,787.5,778,779.75,1021,10605
2013/7/2,781,788,779,779.75,1149,10554
2013/7/1,782,787.75,778,779.25,741,10148
2013/6/28,790.5,794.75,782,783,1392,10174
2013/6/27,791,798.25,790,791.25,1177,9777
2013/6/26,791.5,796.25,789,790.25,1406,9731
2013/6/25,794,800.5,789.75,791,1230,9940
2013/6/24,798.25,800,792.5,793.75,1699,9707
2013/6/21,801,805.75,799.25,800,969,10079
2013/6/20,803,806.75,798.5,802,1013,10000
2013/6/19,787.75,806.5,787,803.5,853,9960
2013/6/18,790,795.5,788,788.5,856,10008
2013/6/17,792.5,798.25,787.75,789.5,743,10020
2013/6/14,801.5,801.5,791.5,792.5,1484,9917
2013/6/13,796.75,805.5,796,802,997,9682
2013/6/12,805.5,806.25,796.75,797.25,733,9515
2013/6/11,807,810.25,803.5,806.5,584,9547
2013/6/10,811.75,812,805,806.25,573,9438
2013/6/7,811.25,818.25,810.75,812.25,467,9429
2013/6/6,808.5,813.75,808.25,811.75,658,9417
2013/6/5,818.25,820,808.25,810.5,415,9360
2013/6/4,819.75,824,816,817.75,466,9353
2013/6/3,818.75,824.75,809,820.25,543,9225
2013/5/31,808.5,820.25,808.5,815.5,330,9178
2013/5/30,808,814,805.75,812.75,512,9220
2013/5/29,806.25,814.75,805,811.5,236,8983
2013/5/28,805.75,813.75,801.5,805.5,430,8944
2013/5/24,812.25,813,805.25,806,264,8944
2013/5/23,807,819.25,806,811.75,425,8956
2013/5/22,800,808,800,803.75,409,8867
2013/5/21,798,806.25,797.5,802.5,724,8837
2013/5/20,801,805.75,798,805.25,435,8594
2013/5/17,802.5,805.5,799.75,800.5,476,8492
2013/5/16,805.25,809.25,800,802.25,1066,8430
2013/5/15,814,815,804.75,806,513,8301
2013/5/14,807.5,813.25,804.25,806.5,497,10037
2013/5/13,801,816.75,800.5,808.5,568,10015
2013/5/10,820,820,803.5,804.75,738,10002
2013/5/9,810.5,824.5,809.75,821.25,1096,10027
2013/5/8,806.5,812,800.75,810.75,1101,9871
2013/5/7,804.75,810.25,800,806.5,1257,9750
2013/5/6,815,816.5,803.5,804,686,9714
2013/5/3,826.25,829.5,817,819.25,554,9639
2013/5/2,816.5,829.5,816.5,827.5,955,9586
2013/5/1,824,827.5,811,819,1357,9340
2013/4/30,817,836,807.75,824,2802,9044
2013/4/29,800.75,822.25,800.75,817.75,1499,9100
2013/4/26,804.5,805.25,797.5,800,891,8543
2013/4/25,794,812.25,794,805.5,1888,8531
2013/4/24,796,796,789.25,793.5,743,8286
2013/4/23,796,800,789.5,793.5,876,8142
2013/4/22,798.25,801,787.25,796,980,8063
2013/4/19,795.75,803.5,793,800,834,8172
2013/4/18,796,800.75,792.25,795.75,1208,8476
2013/4/17,797.5,806,793,794.5,561,8326
2013/4/16,786.5,799.25,786.5,798,589,8234
2013/4/15,794.5,795.25,781,786,458,8213
2013/4/12,787.25,800,787.25,795.75,669,7992
2013/4/11,781.75,791.75,781,784.25,428,8086
2013/4/10,796.25,796.75,775,781.75,437,7982
2013/4/9,797,800,791.75,798.75,237,7923
2013/4/8,787.25,799.75,787,797,438,7831
2013/4/5,782.25,787.75,781,787,233,7841
2013/4/4,798,803,779,783,383,7815
2013/4/3,774.5,790,773.75,789.25,364,7787
2013/4/2,766,779.25,765.75,772,514,7757
2013/4/1,781.25,781.25,762.75,765.75,741,7803
2013/3/28,814,816.25,774,780.75,817,7679
2013/3/27,806.5,817,806.5,813,446,7477
2013/3/26,803.25,810.75,803.25,809.75,301,7239
2013/3/25,804,807.5,801,804.5,227,7188
2013/3/22,800.75,806.25,794.25,806,365,7116
2013/3/21,808.75,808.75,801.25,801.25,71,7081
2013/3/20,796,810,796,809,324,7055
2013/3/19,788,797.75,787.5,797,206,7056
2013/3/18,795,795,784,788.5,500,7076
2013/3/15,800,801,794.25,796.25,242,7026
2013/3/14,793.25,801.75,792.75,799.75,1012,7644
2013/3/13,788.5,796.5,783,795.25,1027,7563
2013/3/12,792.5,793.75,787.75,789,853,7291
2013/3/11,792.5,798.25,789,791,800,7296
2013/3/8,794.75,798,785.75,791.5,1013,7141
2013/3/7,785.25,795.75,784.25,795,1605,6959
2013/3/6,800.5,800.75,779.75,782.25,1247,6954
2013/3/5,796.25,801.25,795.5,800.25,641,6614
2013/3/4,807.5,807.5,794,795.75,1521,6815
2013/3/1,808.5,816,805,809.75,1415,6606
2013/2/28,804,815.75,804,807.75,950,6101
2013/2/27,807.5,815,802.5,803.25,1186,5816
2013/2/26,805.25,810.75,800.75,805.5,726,5424
2013/2/25,820,821.25,804.25,805.5,700,5488
2013/2/22,826,835.25,818.25,819.5,654,5639
2013/2/21,841.5,843,825.5,826.25,654,5557
2013/2/20,841,845.25,836.5,843,627,5331
2013/2/19,854.25,854.25,836.5,840.25,539,5098
2013/2/15,844.5,853.5,842.75,849.75,479,4883
2013/2/14,848.5,853.25,839.5,843.75,587,4895
2013/2/13,841.25,848.25,835,847.25,652,4897
2013/2/12,852,852,835,840.75,831,5116
2013/2/11,858.25,859.5,849,849.25,556,4889
2013/2/8,862,874,857.75,858.5,517,4991
2013/2/7,866.25,869.5,857,860.5,638,4971
2013/2/6,862.75,870.5,857.25,867.75,429,4936
2013/2/5,869,870,860,864,400,4956
2013/2/4,875,882.5,868,869.5,687,5085
2013/2/1,886.75,894.75,874,874,415,4792
2013/1/31,889,891.5,882.25,887,251,4822
2013/1/30,879,894,879,888.75,597,4817
2013/1/29,887,891.25,881.75,882.75,320,4899
2013/1/28,885.75,890.25,883.5,887,249,4924
2013/1/25,876.5,892.25,874.25,886.5,633,4886
2013/1/24,881.75,881.75,874,877.5,474,4728
2013/1/23,884,892.5,879.75,881.25,272,4545
2013/1/22,893.5,900.5,884,884.75,192,4506
2013/1/18,889.5,900.75,887.5,893.25,491,4512
2013/1/17,891.75,893,885,887.5,219,4477
2013/1/16,884,893,884,889.25,354,4443
2013/1/15,873.75,890.5,873.75,884,484,4400
2013/1/14,870.25,882.5,870,871.5,561,4346
2013/1/11,860.25,877,852.75,866.25,539,4362
2013/1/10,860.5,865.5,859,860.25,735,4309
2013/1/9,863.75,866.5,859.75,860,525,4084
2013/1/8,863,868.75,862,863,477,3822
2013/1/7,859,869,859,863.75,235,3615
2013/1/4,865.25,870.25,855.75,859.25,452,3610
2013/1/3,865.25,871.5,860.25,866.75,399,3541
2013/1/2,889,889.5,861,861.5,345,3387
2012/12/31,881.25,886.25,875.75,885,233,3221
2012/12/28,884,893,881.25,887.5,223,3228
2012/12/27,889.5,890.25,877.25,884.5,140,3141
2012/12/26,897.75,897.75,887.5,888.25,143,3107
2012/12/24,900.5,901.5,899,899.5,20,3130
2012/12/21,901.75,907,899.25,900.25,153,3142
2012/12/20,912.25,912.25,899.25,901,440,3103
2012/12/19,920.25,924,909,911.25,242,3030
2012/12/18,916.25,921.75,912.25,916.25,194,3037
2012/12/17,922,925.5,913.5,915.25,637,3005
2012/12/14,911.25,918,910.5,914,561,7488
2012/12/13,914.5,919.75,909.5,910.75,585,7443
2012/12/12,921.75,928,913.75,914.5,940,7319
2012/12/11,935.75,936.75,918,922,1134,7171
2012/12/10,942.75,944,935.75,937,402,6949
2012/12/7,945,947,936.5,942.75,773,6846
2012/12/6,941.75,945.75,937.5,945,660,6580
2012/12/5,939,945.5,937,941.75,458,6303
2012/12/4,941.25,945.25,935,938.5,473,6161
2012/12/3,951.5,958.25,940,941.25,576,6142
2012/11/30,958,958,944.75,946.25,1117,6047
2012/11/29,957.75,965.5,955.25,961.5,719,5567
2012/11/28,958.5,965.5,950.25,961,453,5336
2012/11/27,938.5,959.5,938.5,958.5,275,5374
2012/11/26,932,940,932,936,492,5398
2012/11/23,934,937.25,932.25,934,75,5186
2012/11/21,932.75,937,930,933,441,5161
2012/11/20,927,937.25,925.75,932.25,468,5124
2012/11/19,927,934,926.25,929.5,225,5040
2012/11/16,937.5,940.25,925,926.75,390,4984
2012/11/15,941.25,945.25,934.5,937.75,118,5009
2012/11/14,941,945.75,937.75,940.5,271,5029
2012/11/13,942,945.75,933.5,940.75,495,5159
2012/11/12,965,965,939,941,619,5139
2012/11/9,969.75,981,963.5,966.25,678,4988
2012/11/8,972.25,977.5,965,973.5,977,4782
2012/11/7,960.75,979.25,960.75,973,841,4537
2012/11/6,958.25,961.25,956.75,960.75,166,3910
2012/11/5,953,959.75,952.5,953,137,3873
2012/11/2,952,960.25,950.25,952.75,250,3860
2012/11/1,953,963.25,953,954.5,303,3867
2012/10/31,950.75,961.25,950,953.75,152,3867
2012/10/30,950,954,945.5,948,171,3846
2012/10/29,950,952.5,947.25,948.5,121,3831
2012/10/26,958,958.75,948.25,951,391,3824
2012/10/25,962.25,967,955.25,955.5,315,3728
2012/10/24,949.25,972.25,949.25,963.75,221,3698
2012/10/23,953,953.25,942,950.75,69,3505
2012/10/22,949,956,947.25,954,259,3601
2012/10/19,949.5,960,945.25,948,657,3610
2012/10/18,943,957.25,943,951.25,201,3274
2012/10/17,931,943.5,931,942.75,291,3157
2012/10/16,939,941.5,931.75,933,203,3097
2012/10/15,935,937,930,934,235,3059
2012/10/12,956.75,956.75,935,935,190,3052
2012/10/11,944,966.75,943.75,957,240,3061
2012/10/10,942.75,947.25,939.25,946.75,172,3100
2012/10/9,943,945.75,940,940.5,75,3125
2012/10/8,939.75,943.25,935.25,936.75,114,3125
2012/10/5,938.5,940.75,932,934.5,196,3153
2012/10/4,947.75,952.5,940.75,942.25,127,3196
2012/10/3,934.75,949.75,933.25,945,110,3209
2012/10/2,953,953,936.25,941,187,3195
2012/10/1,963.5,963.5,944,953,89,3188
2012/9/28,927.75,974.5,926.75,972.25,207,3192
2012/9/27,944.5,947.75,926.5,928,407,3212
2012/9/26,954.5,954.5,941.75,943.75,164,3199
2012/9/25,958.75,968.5,954.75,958.25,290,3150
2012/9/24,966.25,970,955.75,963.75,250,2913
2012/9/21,964.5,973.75,964.5,971.5,75,2770
2012/9/20,955.25,967,948.25,956,109,2756
2012/9/19,950.25,958.75,945,957.5,260,2742
2012/9/18,950.5,954.75,936.75,939.75,207,2690
2012/9/17,981,981,945.25,945.5,197,2612
2012/9/14,969.25,992,966.25,986.25,1389,7888
2012/9/13,960,974.25,958.5,971.25,958,7973
2012/9/12,945.5,961.5,934.5,960,798,8187
2012/9/11,945.25,955.5,941,944,781,8242
2012/9/10,964.75,971.5,944.5,945.25,574,7831
2012/9/7,956.25,973.25,954.25,966.75,466,7797
2012/9/6,941.75,959.75,940,959,639,7847
2012/9/5,957,957.5,939,939.5,520,7626
2012/9/4,970,970,947.5,957.75,531,7617
2012/8/31,962,963,949,956.75,348,7608
2012/8/30,963.75,975.5,953.5,963.75,422,7537
2012/8/29,932.25,964.5,931.5,963.75,329,7415
2012/8/28,935,941.25,928.75,933,307,7339
2012/8/27,944.5,951.5,932.75,934,292,7323
2012/8/24,942.25,948.5,934,938.5,213,7222
2012/8/23,963.75,966.5,940,943.25,200,7184
2012/8/22,962.5,966.25,957.5,963.5,723,7132
2012/8/21,950,970.5,950,966.5,422,7133
2012/8/20,948.75,956,943.25,952.25,219,7088
2012/8/17,940.25,957.75,939.5,950,257,6994
2012/8/16,931,951,928.75,940.25,289,6933
2012/8/15,920,934,920,932,388,6875
2012/8/14,934,941.25,920.75,922.25,378,6840
2012/8/13,945.75,949.25,930,932.5,567,6758
2012/8/10,980.25,990.5,950.5,954.5,496,6416
2012/8/9,962.75,982,961,976.75,423,6199
2012/8/8,955,966.5,943.75,962.75,670,6032
2012/8/7,956.75,965,950,954.25,487,5841
2012/8/6,960,966.75,949.75,957,192,5477
2012/8/3,943.75,975,940.25,961.75,278,5421
2012/8/2,958.5,960,941.25,943.75,509,5334
2012/8/1,971,971,942,953.5,476,5194
2012/7/31,990,990,965.75,968,319,4986
2012/7/30,990,1000,987.25,990,466,4837
2012/7/27,969.5,994.75,968,983,862,4689
2012/7/26,988.75,990,966.75,967.75,295,4428
2012/7/25,974.25,1003.25,961,992.75,303,4273
2012/7/24,1007.5,1007.5,947.5,973.75,633,4255
2012/7/23,1025,1034.5,1005,1007.5,295,4023
2012/7/20,1018,1031.75,1011.25,1028.75,341,3927
2012/7/19,993.25,1027.25,993,1016.75,684,3814
2012/7/18,988,1000,975,998.5,350,3533
2012/7/17,986,1004,976,989,716,3374
2012/7/16,955.25,986.5,955.25,980.75,256,2990
2012/7/13,937,952.5,932.5,941.75,1876,14593
2012/7/12,911.25,945.75,911.25,937,1475,14088
2012/7/11,914,936.5,899.25,915.75,910,13448
2012/7/10,922,926,904.75,916.25,641,13010
2012/7/9,913,934,913,922,1120,12999
2012/7/6,933,935,904.25,906.75,1217,12433
2012/7/5,910,935,910,934.5,1842,12283
2012/7/3,868.75,903.25,868.75,901.5,914,11791
2012/7/2,853.25,869.5,850,867.75,543,11821
2012/6/29,840,855.75,838.75,850.75,868,11734
2012/6/28,841.5,850,835.5,840,871,11657
2012/6/27,829,855.25,828,840.5,1399,11690
2012/6/26,822,835.75,816,832.75,1910,11400
2012/6/25,787.25,827.25,787.25,821.25,1658,10880
2012/6/22,773,797,773,783.25,1241,10708
2012/6/21,782.25,802.25,773,775.5,1004,10514
2012/6/20,771.75,790,762.5,788.25,504,10505
2012/6/19,758.5,774.5,757,770,1136,10544
2012/6/18,750.75,764,746.5,759.25,672,10354
2012/6/15,758.25,758.25,745,745.25,672,10351
2012/6/14,750,761.25,743,759.5,834,10532
2012/6/13,755.25,759.75,750,752.25,838,10565
2012/6/12,766,777.25,751.25,752.5,793,10510
2012/6/11,765,776.25,765,767,1105,10528
2012/6/8,765,770.25,761,766.75,1100,10647
2012/6/7,751.25,770.25,748.5,768.25,611,10908
2012/6/6,742,752.25,741.5,749.5,426,11013
2012/6/5,755,755,737.25,739.5,903,10949
2012/6/4,749.25,766.25,749,751.75,773,10747
2012/6/1,763,763,749.25,750.25,947,10807
2012/5/31,768,768.25,759.25,760.75,443,10687
2012/5/30,772.75,774.75,763.5,769,428,10738
2012/5/29,790,792,771.5,773.75,636,10650
2012/5/25,781,797.25,781,790,878,10622
2012/5/24,777.25,789.25,777.25,780.5,704,10234
2012/5/23,786,789,767.75,778.75,743,10195
2012/5/22,795.5,803.25,785.25,786.25,1023,10327
2012/5/21,790,813.75,790,798.75,803,10219
2012/5/18,768,804,766.5,790,991,10058
2012/5/17,762.25,778.25,758,768.5,605,9753
2012/5/16,750,768,750,761,494,9665
2012/5/15,735.75,755.25,735.75,754.25,911,9639
2012/5/14,726,733.5,725,726.5,733,10895
2012/5/11,731,735,725,726,2036,10816
2012/5/10,733,737.5,728.75,731.25,729,10530
2012/5/9,736.5,741,732,733.5,1076,10454
2012/5/8,740,747.5,733.75,736.25,1103,10668
2012/5/7,744,744,734.75,738.25,743,10769
2012/5/4,748,751.5,736,745,1284,10776
2012/5/3,751.5,754.5,745,746.25,1017,10588
2012/5/2,771.75,771.75,749,750.75,1372,10783
2012/5/1,777.25,780.25,771,774.75,863,10503
2012/4/30,778,785,770,782.75,300,10819
2012/4/27,771,783.25,769,778.5,934,10874
2012/4/26,783.25,783.25,768.75,770.25,1240,10778
2012/4/25,781.5,787,770,781.5,1686,10752
2012/4/24,788.25,796,780,780.75,773,10860
2012/4/23,790,790.5,775.75,788.25,1124,10949
2012/4/20,801,802.25,786.25,787.75,837,10757
2012/4/19,794.25,803,794.25,802,900,10510
2012/4/18,796.5,796.5,785,790.75,1264,10363
2012/4/17,807,811,796,797.25,356,10381
2012/4/16,804.75,814,801.25,807,629,10331
2012/4/13,819,819,804,807.75,853,10174
2012/4/12,820.5,824.5,818,819,825,10092
2012/4/11,814,824.25,810,818.75,1215,9733
2012/4/10,825,828.75,809.25,814.5,895,9648
2012/4/9,823.75,830.25,822,826.25,349,9852
2012/4/5,826.25,835,822.75,824.25,930,9962
2012/4/4,833,833,824.5,828.25,593,9951
2012/4/3,826.75,834.5,826.75,833.25,747,9958
2012/4/2,816.25,836.75,816.25,833,1738,10078
2012/3/30,771,829.25,767.5,821.5,2518,9845
2012/3/29,779.5,779.5,769.25,770,566,10256
2012/3/28,787,789.25,778.25,778.75,438,10055
2012/3/27,798,802,784,787,375,9915
2012/3/26,794.75,806,794,799,292,9941
2012/3/23,786.5,795.75,786.5,795,343,9843
2012/3/22,781.25,786.25,773.25,785.5,498,9947
2012/3/21,782,786.25,775.75,776.75,300,9778
2012/3/20,784.75,787,778,780.5,640,9737
2012/3/19,801,805.75,789.75,790.5,270,9538
2012/3/16,804,807.5,799.5,801.25,265,9480
2012/3/15,791.75,806,791.75,805,327,9419
2012/3/14,808,810.75,803,805,788,9618
2012/3/13,814.75,821,805.5,808,518,9381
2012/3/12,799,817.75,797,814.75,685,9612
2012/3/9,799.5,806.5,797.75,801,583,9657
2012/3/8,806.25,807,798.75,800,626,9663
2012/3/7,814,815.25,804.25,805.5,812,9732
2012/3/6,825.75,827.5,812,814.5,1250,9767
2012/3/5,825,835.25,825,827.25,705,9448
2012/3/2,812.5,827,812.5,825.75,1232,9415
2012/3/1,807,818.5,807,813.5,1217,9409
2012/2/29,806.25,813.5,806.25,810.5,1512,9388
2012/2/28,794.25,808.25,794.25,808.25,1115,9510
2012/2/27,794,798,778.75,795.75,1203,9692
2012/2/24,797,798.25,785.75,789.25,1896,9725
2012/2/23,814.25,814.25,797,798,573,9498
2012/2/22,802,813.25,800.5,813,610,9530
2012/2/21,810,812.25,797.5,805.75,331,9372
2012/2/17,805.5,814,804,809,381,9313
2012/2/16,794.25,811.5,793.25,810,824,9278
2012/2/15,797.5,802,793.75,794.25,94,9225
2012/2/14,797,803,794.25,795,324,9203
2012/2/13,795.25,798,793.5,796,315,9182
2012/2/10,804.5,804.5,785.75,790.75,679,9130
2012/2/9,812.75,820,804.25,805.75,675,9053
2012/2/8,815.75,816.25,805.5,811.75,339,8951
2012/2/7,815,818,809.75,810.75,840,9003
2012/2/6,813,816.75,810.5,812.25,425,8954
2012/2/3,811,815.25,802.5,813.5,577,8913
2012/2/2,814,816.5,809,811.25,430,8932
2012/2/1,809.25,820.75,809.25,813,616,8897
2012/1/31,796,810,796,804.75,360,9040
2012/1/30,795.25,798.5,793.5,796,239,9000
2012/1/27,802,809,799.25,800.75,1005,9011
2012/1/26,790.5,809,789,802.25,638,8805
2012/1/25,788.75,799,782,789.25,540,8545
2012/1/24,783,789.25,783,784.25,432,8623
2012/1/23,778.75,780.25,776.5,778.5,300,8548
2012/1/20,776.25,776.75,769.5,774,720,8436
2012/1/19,776,778,773.25,775,632,8338
2012/1/18,786.25,786.25,772.5,773.25,520,8224
2012/1/17,786.5,789.75,782.75,783.25,347,8186
2012/1/13,784.5,788.5,775.5,777.75,521,8151
2012/1/12,798.5,804.75,777,784,575,7973
2012/1/11,798.75,810,797,798.5,747,7761
2012/1/10,794.25,801.5,793.5,798.5,650,7735
2012/1/9,786.75,799,780.5,797.25,521,7611
2012/1/6,797.25,799.25,782.25,786.75,773,7473
2012/1/5,815.5,815.5,795.75,797.25,670,7427
2012/1/4,822,825.5,817.5,819.25,1205,7398
2012/1/3,820.25,838.75,815.75,818.25,868,7336
2011/12/30,819.75,822.75,809.25,813.5,622,7416
2011/12/29,822,825.75,814.5,814.75,318,7426
2011/12/28,828.5,830,822.25,823.25,226,7525
2011/12/27,816.5,833.5,816.5,822.25,154,7599
2011/12/23,806.75,811.5,806.25,808,357,7627
2011/12/22,812.5,813.5,803.75,807.75,454,7620
2011/12/21,805.25,809.75,800.25,808.5,305,7657
2011/12/20,796,810.25,796,807.5,293,7755
2011/12/19,777.5,798.75,777.5,796,217,7775
2011/12/16,792,792,777.75,783.5,512,7776
2011/12/15,787.25,792.25,786,787,167,7715
2011/12/14,810,812,794,796,761,7906
2011/12/13,810,821,810,810.5,378,7850
2011/12/12,809,814,805,808,794,7724
2011/12/9,800,812.5,796.25,809,581,7528
2011/12/8,801,807,798.25,802.75,411,7597
2011/12/7,804,809.5,800.25,804.25,261,7451
2011/12/6,812,819.5,802.5,812.25,543,7404
2011/12/5,825.25,829.75,802,809.5,855,7458
2011/12/2,818,830,813.75,825,324,7121
2011/12/1,813,815,802.25,812.25,373,7111
2011/11/30,821,823.5,801.25,803.5,564,7051
2011/11/29,796,820.5,796,814.5,696,6917
2011/11/28,788,798,785,796.75,347,6867
2011/11/25,795,795.75,785,788.75,387,6897
2011/11/23,816.25,816.25,792,793.5,1231,6843
2011/11/22,834.25,834.25,813.25,816.25,1300,6770
2011/11/21,843,843,830.25,834.25,420,6219
2011/11/18,850,855.75,842,843,813,6172
2011/11/17,854.5,856,843.5,850,586,6389
2011/11/16,854,858.25,852.5,858.25,259,6128
2011/11/15,850.5,858.75,849.5,854,333,6170
2011/11/14,851.25,856.25,849,849,180,6130
2011/11/11,845,857.25,844.75,855.25,267,6139
2011/11/10,846,853.25,843.5,845,822,6063
2011/11/9,855.25,866.75,847,848.5,871,5917
2011/11/8,837.75,865.25,837.75,857,1580,6094
2011/11/7,845.25,845.5,836,836.25,349,5453
2011/11/4,844.25,849.5,839,844.5,319,5373
2011/11/3,843,854.5,842.5,843.5,640,5443
2011/11/2,845,849.25,839.75,844.25,411,5393
2011/11/1,835.5,851.5,835.5,843.75,452,5461
2011/10/31,843.75,850,832.75,837,667,5282
2011/10/28,838,853.75,838,846.75,483,5192
2011/10/27,833.25,848.5,833.25,842.5,321,5252
2011/10/26,836,837.5,825,828.25,267,5206
2011/10/25,833.5,845,832.75,836,335,5170
2011/10/24,846,847.25,832.25,833.5,230,5108
2011/10/21,833,845.75,833,835,223,4995
2011/10/20,817,845.25,817,831.5,211,4920
2011/10/19,833,840.25,831.5,831.5,245,4891
2011/10/18,817,836.5,817,829.5,557,4840
2011/10/17,817,825.75,815,821.75,183,4844
2011/10/14,813,820.5,813,815,323,4749
2011/10/13,827.5,827.5,809.25,812.25,806,4714
2011/10/12,846,852,819.25,826.75,671,4724
2011/10/11,824,856.75,823.75,846.25,676,4797
2011/10/10,830.5,834,818,824.25,353,4857
2011/10/7,817,829.5,816.5,820,657,4787
2011/10/6,815.25,824.75,809.25,816,832,4694
2011/10/5,814.75,822.5,808.25,817.25,1064,4613
2011/10/4,823.75,824.25,806.25,807.75,652,4554
